player_name,player_id,Pos,Age,team,G,Season,min_played,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Gary Clark,clarkga01,SF-PF,26,TOT,39,2021,654,6,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1,1,11.1,10.1,-0.3,0.4,0.1,0.008,-4,-0.9,-4.9,-0.5
Gary Clark,clarkga01,SF,26,ORL,35,2021,637,6.1,0.439,0.824,0.076,5.2,13.3,9.1,6.4,0.9,1,11.2,10.3,-0.2,0.3,0.1,0.007,-3.8,-0.9,-4.8,-0.4
Gary Clark,clarkga01,SF,26,DEN,2,2021,4,2.9,,,,0,28.2,14.2,0,0,0,,0,0,0,0,0.037,-8.5,0.3,-8.3,0
Gary Clark,clarkga01,PF,26,PHI,2,2021,13,3.8,0,0,0,0,16.6,8.5,9,3.7,0,0,3.3,0,0,0,0.044,-10.5,2.6,-7.9,0
Brandon Clarke,clarkbr01,PF,24,MEM,59,2021,1415,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2,3.2,5.7,17.2,2.2,2,4.2,0.142,0.3,1,1.3,1.2
Jordan Clarkson,clarkjo01,SG,28,UTA,68,2021,1818,17.1,0.549,0.557,0.134,2.9,12.7,8,15.3,1.6,0.4,9.2,29.7,1.7,2.5,4.2,0.111,1.9,-0.8,1.1,1.4
Nicolas Claxton,claxtni01,C,21,BRK,32,2021,594,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14,1,0.9,1.9,0.153,-0.8,1.1,0.3,0.3
Amir Coffey,coffeam01,SG,23,LAC,44,2021,394,10.1,0.585,0.544,0.369,2.9,9.4,6.3,7.4,1.3,0,11.1,15.1,0.4,0.3,0.7,0.085,-2.1,-0.5,-2.6,-0.1
John Collins,collijo01,PF,23,ATL,63,2021,1848,20.6,0.645,0.27,0.265,7.1,20.3,13.8,6.9,0.9,3,8.9,22.2,4.8,1.9,6.7,0.174,2.5,-0.4,2.1,1.9
Mike Conley,conlemi01,PG,33,UTA,51,2021,1498,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,4,2.1,6.1,0.197,3.5,0.9,4.4,2.4
Pat Connaughton,connapa01,SG,28,MIL,69,2021,1575,11.3,0.578,0.703,0.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,1.8,1.7,3.5,0.108,-0.4,0.1,-0.4,0.6
Quinn Cook,cookqu01,PG,27,TOT,23,2021,157,12.7,0.531,0.382,0.118,1.4,10.9,6.1,18.3,1.3,0.6,8.9,21.8,0.1,0.1,0.2,0.061,-1.2,-0.4,-1.5,0
Quinn Cook,cookqu01,PG,27,LAL,16,2021,62,13.8,0.585,0.5,0.192,0,9,4.5,12.5,0.8,1.4,9.6,21.9,0.1,0.1,0.1,0.098,-0.3,-0.8,-1.1,0
Quinn Cook,cookqu01,PG,27,CLE,7,2021,95,12,0.496,0.31,0.071,2.3,12.1,7.1,22.1,1.6,0,8.5,21.7,0,0.1,0.1,0.037,-1.7,-0.1,-1.8,0
Tyler Cook,cookty01,SF-PF,23,TOT,32,2021,438,12.8,0.659,0.019,0.34,7,17.2,12.1,5.9,0.9,0.4,15.1,13.9,0.5,0.3,0.8,0.09,-2.5,-0.5,-3,-0.1
Tyler Cook,cookty01,PF,23,BRK,4,2021,17,1.6,0.333,0,0,6.9,6.2,6.5,14.1,0,0,25,10.3,0,0,0,-0.047,-5.3,-1.5,-6.8,0
Tyler Cook,cookty01,SF,23,DET,28,2021,421,13.2,0.667,0.02,0.35,7.1,17.6,12.3,5.6,0.9,0.4,14.8,14.1,0.5,0.3,0.8,0.096,-2.4,-0.5,-2.9,-0.1
DeMarcus Cousins,couside01,C,30,TOT,41,2021,713,16.4,0.537,0.443,0.266,8,32.7,20,16.3,2.3,3,15.8,24.5,0,1.2,1.2,0.079,-1.2,1.9,0.7,0.5
DeMarcus Cousins,couside01,C,30,HOU,25,2021,506,14.9,0.511,0.552,0.281,6.1,35.4,20.1,18,2,3.2,14.2,23.1,-0.1,0.8,0.7,0.062,-1.5,1.9,0.4,0.3
DeMarcus Cousins,couside01,C,30,LAC,16,2021,207,20.3,0.597,0.2,0.232,12.9,25.9,19.6,12.4,3.1,2.6,19.3,27.7,0.1,0.4,0.5,0.119,-0.4,1.8,1.4,0.2
Robert Covington,covinro01,PF,30,POR,70,2021,2243,11.2,0.553,0.699,0.122,2.8,19.8,11.1,6.8,2.2,3.4,10.7,11.5,1.4,2.4,3.7,0.08,-1.5,1.2,-0.3,1
Torrey Craig,craigto01,SF,30,TOT,50,2021,803,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.3,0.5
Torrey Craig,craigto01,SF,30,MIL,18,2021,201,10.3,0.48,0.478,0.043,7.1,15.1,11.2,9.5,2.1,3.1,9.6,10.8,0.1,0.3,0.4,0.097,-1.9,1,-0.9,0.1
Torrey Craig,craigto01,SF,30,PHO,32,2021,602,15.5,0.603,0.464,0.11,8.4,20.4,14.5,7.4,1.6,2.8,9.5,15.5,1,0.8,1.8,0.145,0.2,0.5,0.8,0.4
Jae Crowder,crowdja01,PF,30,PHO,60,2021,1648,11.8,0.574,0.772,0.152,2.2,16.9,9.7,10,1.4,1.5,9.5,15.7,1.4,1.9,3.3,0.097,0.1,0.7,0.8,1.2
Jarrett Culver,culveja01,SG,21,MIN,34,2021,499,8.8,0.476,0.315,0.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.4,0.3,-0.1,-0.006,-4.8,-1.8,-6.6,-0.6
Seth Curry,curryse01,SG,30,PHI,57,2021,1638,12.9,0.607,0.507,0.139,0.7,8.3,4.6,13.6,1.3,0.4,10,17.1,2.3,1.7,4,0.118,-0.1,-0.8,-0.9,0.5
Stephen Curry,curryst01,PG,32,GSW,63,2021,2152,26.3,0.655,0.587,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,6.5,2.5,9,0.201,8.1,0,8.1,5.5
Nate Darling,darlina01,SG,22,CHA,7,2021,26,8.2,0.541,1,0.429,4.1,0,2.1,5.1,0,3.8,10.7,15.4,0,0,0,0.038,-1.5,-2.7,-4.2,0
Anthony Davis,davisan02,PF,27,LAL,36,2021,1162,22.1,0.556,0.163,0.349,6,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,0.152,2.9,1.6,4.5,1.9
Ed Davis,davised01,C,31,MIN,23,2021,299,13.1,0.487,0,0.273,16.1,26,20.8,9,2.1,3.8,12.4,7.9,0.5,0.4,0.8,0.135,-3.5,0.7,-2.9,-0.1
Terence Davis,daviste02,SG,23,TOT,61,2021,1074,12.7,0.555,0.586,0.121,2,14.1,7.9,11.4,2,1.2,11.6,21.8,0.1,0.8,0.8,0.038,-1,-1,-2,0
Terence Davis,daviste02,SG,23,TOR,34,2021,493,11.1,0.537,0.581,0.086,1.9,13.2,7.4,11.6,1.7,1.4,11.7,21.6,-0.2,0.4,0.3,0.026,-1.8,-1.3,-3.1,-0.1
Terence Davis,daviste02,SG,23,SAC,27,2021,581,14,0.57,0.589,0.15,2.1,14.9,8.4,11.3,2.2,1,11.5,21.9,0.2,0.3,0.6,0.047,-0.4,-0.8,-1.2,0.1
Gabriel Deck,deckga01,PF,25,OKC,10,2021,212,16.1,0.548,0.224,0.328,7.8,11.9,9.8,17.3,1.8,0,7.3,16.6,0.4,0.1,0.5,0.12,-0.3,-0.1,-0.4,0.1
Dewayne Dedmon,dedmode01,C,31,MIA,16,2021,210,24.5,0.735,0.077,0.415,15.5,31,23.4,9.6,2.1,3,14.5,19.3,0.7,0.4,1.1,0.256,1.2,0.7,1.9,0.2
Matthew Dellavedova,dellama01,PG,30,CLE,13,2021,224,7.3,0.312,0.446,0.071,2.9,9.2,6,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0,0.005,-4.6,-2,-6.6,-0.3
DeMar DeRozan,derozde01,PF,31,SAS,61,2021,2056,22,0.591,0.08,0.478,2,11.6,6.7,32,1.3,0.6,9.7,26.1,5.9,1.5,7.4,0.172,3.4,-0.2,3.2,2.7
Mamadi Diakite,diakima01,PF,24,MIL,14,2021,141,12.3,0.477,0.2,0.35,6.2,18.7,12.7,7,2.3,3.8,6.1,14.6,0.1,0.2,0.3,0.102,-3.2,0.4,-2.7,0
Hamidou Diallo,diallha01,SG-SF,22,TOT,52,2021,1226,14.3,0.541,0.174,0.426,5.1,18.8,11.9,13.3,1.6,1.7,12,22.2,0.3,1.3,1.6,0.063,-2.2,-0.1,-2.3,-0.1
Hamidou Diallo,diallha01,SG,22,OKC,32,2021,761,15,0.536,0.138,0.444,5,17.7,11.3,16.4,1.9,1.4,12.1,22.5,0.3,0.8,1,0.065,-2.1,0.4,-1.7,0.1
Hamidou Diallo,diallha01,SF,22,DET,20,2021,465,13.1,0.549,0.237,0.393,5.2,20.6,12.8,8.3,1.1,2.2,11.7,21.6,0.1,0.5,0.6,0.059,-2.4,-1,-3.4,-0.2
Gorgui Dieng,dienggo01,C,31,TOT,38,2021,552,19.2,0.67,0.429,0.411,7.6,19.5,13.5,12,2.3,2.6,14.3,17.4,1.3,0.8,2.1,0.185,1.6,1.3,3,0.7
Gorgui Dieng,dienggo01,C,31,MEM,22,2021,371,19.2,0.682,0.444,0.398,7.9,20.2,14,10.6,2.2,3.4,14.8,17,0.9,0.6,1.5,0.19,1.7,1,2.6,0.4
Gorgui Dieng,dienggo01,C,31,SAS,16,2021,181,19,0.648,0.4,0.436,6.9,18,12.3,15,2.4,0.9,13.2,18.2,0.4,0.2,0.7,0.175,1.6,2.1,3.7,0.3
Spencer Dinwiddie,dinwisp01,SG,27,BRK,3,2021,64,10.1,0.536,0.438,0.375,0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0,0.1,0.1,0.045,-3.4,2,-1.4,0
Donte DiVincenzo,divindo01,SG,24,MIL,66,2021,1814,13,0.542,0.574,0.118,4.9,16.7,11,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,0.095,-0.3,0.2,-0.1,0.9
Luka Dončić,doncilu01,PG,21,DAL,66,2021,2262,25.3,0.587,0.406,0.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36,5.1,2.6,7.7,0.163,6.1,0.6,6.7,5
Luguentz Dort,dortlu01,SG,21,OKC,52,2021,1543,10.1,0.513,0.515,0.257,2.5,10.3,6.4,8.8,1.4,1.1,10,21.7,-0.6,1,0.3,0.011,-2.7,-1,-3.7,-0.7
Damyean Dotson,dotsoda01,SG,26,CLE,46,2021,907,8.1,0.499,0.543,0.123,0.6,11.1,5.7,15.1,0.9,0.4,12,16.9,-0.4,0.3,0,-0.002,-3.3,-1.6,-4.8,-0.6
Devon Dotson,dotsode01,PG,21,CHI,11,2021,50,19.3,0.548,0.333,0,4.5,6.6,5.5,21.4,3.9,0,0,18.2,0.1,0.1,0.2,0.177,-0.1,2.2,2.1,0.1
Sekou Doumbouya,doumbse01,PF,20,DET,56,2021,869,6.9,0.459,0.408,0.227,4.9,13.5,9.2,8,1.4,0.9,12.4,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.7,-7,-1.1
PJ Dozier,doziepj01,SG,24,DEN,50,2021,1088,10.4,0.501,0.42,0.186,3.7,15.3,9.5,11.2,1.4,2,10.7,17.2,0.1,1.1,1.1,0.051,-2.2,-0.8,-3,-0.3
Goran Dragić,dragigo01,PG,34,MIA,50,2021,1337,13,0.552,0.44,0.22,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.2,1.2,1.3,0.048,-1.2,-1.8,-3,-0.3
Andre Drummond,drumman01,C,27,TOT,46,2021,1242,19.4,0.519,0.014,0.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,2,0.077,-1.4,0.6,-0.9,0.3
Andre Drummond,drumman01,C,27,CLE,25,2021,722,20.5,0.5,0.021,0.339,15.3,37.5,26.1,16.2,2.7,3.6,15.6,31.3,-0.8,1.3,0.6,0.037,-0.5,0.2,-0.3,0.3
Andre Drummond,drumman01,C,27,LAL,21,2021,520,17.9,0.554,0,0.396,14.1,32,23.1,9,2.2,3.4,16,22.4,0.2,1.2,1.4,0.133,-2.7,1,-1.7,0
Jared Dudley,dudleja01,PF,35,LAL,12,2021,81,4.4,0.333,0.667,0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0,0.1,0.1,0.053,-4.5,-0.2,-4.7,-0.1
Kris Dunn,dunnkr01,PG,26,ATL,4,2021,45,-5.7,0.182,0.167,0.333,0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.2,0.1,-0.2,-0.202,-13.9,0,-13.9,-0.1
Kevin Durant,duranke01,PF,32,BRK,35,2021,1157,26.4,0.666,0.313,0.395,1.3,21.3,11.8,27.5,1,3.4,14.5,31.2,3.7,1.2,5,0.206,6.2,0.6,6.9,2.6
Anthony Edwards,edwaran01,SG,19,MIN,72,2021,2314,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27,-0.6,1.4,0.8,0.017,-0.9,-1.7,-2.6,-0.3
Carsen Edwards,edwarca01,SG,22,BOS,31,2021,276,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-2.9,-1.9,-4.8,-0.2
CJ Elleby,ellebcj01,SF,20,POR,30,2021,192,9.4,0.468,0.515,0.227,6,12,8.9,7.1,1.5,1.4,6.4,17.4,0,0.1,0.1,0.032,-4.1,-1.5,-5.6,-0.2
Henry Ellenson,ellenhe01,PF,24,TOR,2,2021,38,12.8,0.476,0.643,0.286,8.4,27,17.4,18.9,0,0,0,17.9,0.1,0,0.1,0.127,-3.1,1,-2.1,0
Wayne Ellington,ellinwa01,SG,33,DET,46,2021,1012,12.2,0.625,0.814,0.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,0.088,1.3,-1.7,-0.4,0.4
Joel Embiid,embiijo01,C,26,PHI,51,2021,1585,30.3,0.636,0.171,0.61,8,29.1,18.7,16.2,1.5,3.9,12.2,35.3,5.6,3.2,8.8,0.266,6.2,1,7.2,3.7
James Ennis,ennisja01,SF,30,ORL,41,2021,986,12.5,0.613,0.428,0.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2,0.097,-1.9,-0.2,-2.1,0
Drew Eubanks,eubandr01,C,23,SAS,54,2021,755,17.9,0.618,0.01,0.517,10.2,24,17,7.9,1.2,5.5,15.2,17.1,1.2,1.1,2.3,0.145,-1.1,1.2,0,0.4
Dante Exum,exumda01,SG,25,CLE,6,2021,116,5.9,0.428,0.423,0.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,-0.2,0.1,-0.1,-0.025,-4.8,1.7,-3.1,0
Tacko Fall,fallta01,C,25,BOS,19,2021,136,19.6,0.66,0,0.517,13,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.5,2.6,1.1,0.1
Derrick Favors,favorde01,C,29,UTA,68,2021,1039,19.7,0.663,0.008,0.329,14.7,23.3,19.2,6,1.5,5.3,11.5,13,2.9,2.2,5.1,0.237,0.2,1.8,2,1
Cristiano Felício,feliccr01,C,28,CHI,18,2021,84,14.7,0.574,0.154,1.231,13.3,20.9,17.2,13.6,2.3,0,16.6,12.4,0.2,0.1,0.3,0.151,-1,0.7,-0.3,0
Terrance Ferguson,fergute01,SG,22,PHI,13,2021,49,-7.1,0.143,0.714,0,0,2.2,1.1,4.9,1,0,36.4,9.7,-0.2,0,-0.2,-0.161,-12.1,-2.7,-14.8,-0.2
Bruno Fernando,fernabr01,C,22,ATL,33,2021,226,6.2,0.475,0.045,0.5,7.9,29.4,18.9,5.8,0.9,1.2,28.1,14.4,-0.3,0.3,-0.1,-0.019,-6,-1,-7,-0.3
Yogi Ferrell,ferreyo01,PG,27,TOT,10,2021,136,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2,4.7,20.7,0.1,0.2,0.3,0.099,-0.8,0.2,-0.6,0
Yogi Ferrell,ferreyo01,PG,27,CLE,2,2021,40,12.4,0.434,0.429,0.095,8.2,11.5,9.8,20.9,3.7,2.2,12.1,27.1,-0.1,0.1,0,-0.036,-1.9,0.4,-1.5,0
Yogi Ferrell,ferreyo01,PG,27,LAC,8,2021,96,15.3,0.473,0.528,0.194,2.4,11.4,7,23.7,2.1,1.9,0,18,0.2,0.1,0.3,0.154,-0.3,0.2,-0.2,0
Dorian Finney-Smith,finnedo01,PF,27,DAL,60,2021,1921,12,0.609,0.648,0.088,5.7,13,9.3,7.2,1.3,1.2,9,12.2,2.8,1.6,4.4,0.11,0.1,-0.1,-0.1,0.9
Malik Fitts,fittsma01,PF,23,LAC,3,2021,11,2.9,0.5,0.667,0,0,29.8,15.3,0,0,0,0,12.1,0,0,0,0.049,-9.6,-0.6,-10.2,0
Malachi Flynn,flynnma01,PG,22,TOR,47,2021,928,10.9,0.484,0.494,0.165,1.1,13,6.9,21.4,2,0.8,10.5,19,0,0.8,0.8,0.041,-2.8,0,-2.8,-0.2
Bryn Forbes,forbebr01,SG,27,MIL,70,2021,1354,12.8,0.631,0.645,0.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,2,0.7,2.7,0.096,0.4,-1.8,-1.4,0.2
Trent Forrest,forretr01,PG,22,UTA,30,2021,302,11.2,0.554,0.366,0.268,4,11.1,7.7,19.9,1.5,1.1,20.9,14.3,0.3,0.4,0.7,0.106,-2.9,0.7,-2.2,0
Evan Fournier,fournev01,SF-SG,28,TOT,42,2021,1259,16.7,0.598,0.523,0.253,0.8,10.2,5.4,18.6,1.8,1.4,10.8,23.1,1.8,1,2.8,0.107,1.2,-0.2,1,1
Evan Fournier,fournev01,SF,28,ORL,26,2021,787,18.2,0.604,0.509,0.333,0.6,9.5,4.9,20.9,1.7,1,11.3,26.2,1.2,0.5,1.7,0.104,2.1,-0.8,1.3,0.6
Evan Fournier,fournev01,SG,28,BOS,16,2021,472,14.1,0.584,0.552,0.081,1.2,11.4,6.3,14.9,2.1,2,9.6,18,0.6,0.5,1.1,0.111,-0.2,0.7,0.5,0.3
De'Aaron Fox,foxde01,PG,23,SAC,58,2021,2036,20.7,0.565,0.288,0.376,1.8,9.4,5.5,32.7,2.1,1.1,11.9,31,3.4,0.8,4.2,0.098,2.9,-1.5,1.4,1.7
Robert Franks,frankro01,PF,24,ORL,7,2021,101,16.5,0.638,0.536,0.464,6,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.4,-0.7,-0.3,0
Tim Frazier,fraziti01,PG,30,MEM,5,2021,62,-0.5,0.177,0.4,0.3,0,13.8,6.8,30.8,1.5,1.5,15,18.1,-0.3,0.1,-0.2,-0.169,-10.8,-2,-12.9,-0.2
Markelle Fultz,fultzma01,PG,22,ORL,8,2021,215,12,0.458,0.154,0.183,2.3,10,6,33.1,1.8,0.8,13.8,26.2,-0.3,0.1,-0.1,-0.024,-2.9,-1.7,-4.6,-0.1
Wenyen Gabriel,gabriwe01,PF,23,NOP,21,2021,241,9.8,0.533,0.533,0.283,9,15.3,12.2,5.9,1.8,3.1,18.2,14.4,0,0.3,0.3,0.052,-3.2,-0.1,-3.3,-0.1
Daniel Gafford,gaffoda01,PF-C,22,TOT,54,2021,791,22.2,0.697,0,0.48,12.9,18.6,15.8,5.3,1.5,8.1,13.1,16.7,2.1,1.3,3.5,0.209,0.9,1.6,2.5,0.9
Daniel Gafford,gaffoda01,PF,22,CHI,31,2021,383,18.8,0.7,0,0.471,12.9,16.9,14.9,6.2,1.4,7.7,17.3,14.4,0.8,0.6,1.5,0.182,-0.9,1.4,0.5,0.2
Daniel Gafford,gaffoda01,C,22,WAS,23,2021,408,25.4,0.696,0,0.486,13,20.2,16.6,4.4,1.7,8.4,10.2,18.9,1.3,0.7,2,0.235,2.6,1.7,4.4,0.7
Danilo Gallinari,gallida01,PF,32,ATL,51,2021,1222,16.3,0.613,0.535,0.366,1.6,17,9.5,9.2,1.2,0.7,7.2,21.2,2.7,1,3.7,0.146,1.6,-0.8,0.9,0.9
Langston Galloway,gallola01,SG,29,PHO,40,2021,438,12.1,0.605,0.578,0.156,1.8,8.9,5.4,8,0.9,0,7.6,17.3,0.6,0.3,0.9,0.096,-0.2,-1.2,-1.4,0.1
Darius Garland,garlada01,PG,21,CLE,54,2021,1790,14.2,0.547,0.332,0.165,1.4,6.8,4,30.9,1.8,0.3,16,24.9,0.3,0.9,1.2,0.033,0.2,-1.8,-1.6,0.1
Marc Gasol,gasolma01,C,36,LAL,52,2021,993,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,0.8,1.9,2.8,0.133,-1.2,3.3,2.1,1
Rudy Gay,gayru01,PF,34,SAS,63,2021,1358,14.7,0.532,0.443,0.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,0,1.7,1.7,0.059,-0.1,-0.2,-0.3,0.6
Paul George,georgpa01,SF,30,LAC,54,2021,1821,20.5,0.598,0.437,0.239,2.9,18.9,11.1,24.6,1.7,1.2,14.5,30,3,2.3,5.3,0.139,4,-0.4,3.7,2.6
Taj Gibson,gibsota01,PF,35,NYK,45,2021,936,16,0.661,0.095,0.348,11.6,17.3,14.5,5.4,1.7,5,10.8,9.7,2.1,1.7,3.8,0.195,-0.8,2.2,1.4,0.8
Harry Giles,gilesha01,C,22,POR,38,2021,348,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,0.069,-3.4,-0.2,-3.6,-0.1
Shai Gilgeous-Alexander,gilgesh01,SG,22,OKC,35,2021,1180,21.6,0.623,0.301,0.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.8,0,3.8,1.7
Anthony Gill,gillan01,PF,28,WAS,26,2021,218,13.7,0.597,0.4,0.267,7.8,17,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,0.123,-1.4,0.2,-1.2,0
Freddie Gillespie,gillefr01,PF,23,TOR,20,2021,392,13.4,0.563,0,0.393,11.4,16,13.6,3.2,1.6,5.1,10.9,12.2,0.5,0.5,0.9,0.116,-3.1,-0.1,-3.2,-0.1
Rudy Gobert,goberru01,C,28,UTA,71,2021,2187,23.5,0.683,0.007,0.646,12.2,33.5,23.3,6,0.9,7,13.7,17,6.1,5.2,11.3,0.248,2,2.5,4.5,3.6
Brandon Goodwin,goodwbr01,PG,25,ATL,47,2021,620,9.2,0.471,0.462,0.193,1.4,10.6,6.1,21.6,1.3,0,13,19.5,-0.2,0.4,0.2,0.013,-2.7,-0.8,-3.5,-0.2
Aaron Gordon,gordoaa01,PF,25,TOT,50,2021,1384,14.5,0.547,0.353,0.299,6,16.4,11.1,17.8,1.2,2.3,14.7,20.7,0.7,1.2,1.9,0.066,0.2,-0.2,0,0.7
Aaron Gordon,gordoaa01,PF,25,ORL,25,2021,736,14.9,0.537,0.382,0.358,5.3,18.5,11.7,23,1.1,2.5,16.5,23.8,0,0.6,0.6,0.037,0.6,0,0.6,0.5
Aaron Gordon,gordoaa01,PF,25,DEN,25,2021,648,14.1,0.564,0.311,0.214,6.7,13.9,10.3,11.8,1.3,2.1,11.7,17.2,0.7,0.6,1.3,0.099,-0.1,-0.5,-0.6,0.2
Eric Gordon,gordoer01,SG,32,HOU,27,2021,789,14.4,0.577,0.572,0.311,1,7.1,3.9,14.6,0.8,1.5,10.9,25.2,0.6,0.2,0.8,0.048,0.9,-1.5,-0.6,0.3
Devonte' Graham,grahade01,PG,25,CHA,55,2021,1659,14.6,0.552,0.713,0.236,1.4,8.4,4.8,26.3,1.4,0.4,10.2,21.4,2.5,0.9,3.4,0.099,1.6,-1.1,0.5,1
Jerami Grant,grantje01,SF,26,DET,54,2021,1829,16.9,0.556,0.353,0.368,2.1,13.2,7.6,14.3,0.9,2.8,9.1,28.5,1.6,1.6,3.2,0.083,2,-1.2,0.9,1.3
Danny Green,greenda02,SF,33,PHI,69,2021,1934,12.1,0.582,0.794,0.074,3.2,11.5,7.4,8.3,2.3,2.6,10.7,14,1.6,3.1,4.6,0.115,0.2,1.2,1.5,1.7
Draymond Green,greendr01,PF,30,GSW,63,2021,1982,13.3,0.53,0.332,0.232,3,20.9,12.1,36.4,2.5,2.3,31,13.1,1.2,3.4,4.6,0.112,-1.7,3.3,1.5,1.8
JaMychal Green,greenja01,PF,30,DEN,58,2021,1120,13.6,0.59,0.529,0.152,8.6,19.4,14,6.4,1.1,1.9,11.7,17.6,1.4,1.2,2.6,0.11,-0.4,-1.6,-2,0
Javonte Green,greenja02,SG-PG,27,TOT,41,2021,473,12.1,0.61,0.294,0.392,6.1,10.6,8.3,4.8,2.9,1.1,13.7,12.6,0.5,0.6,1.1,0.107,-2.2,1.5,-0.8,0.2
Javonte Green,greenja02,SG,27,BOS,25,2021,345,11.8,0.624,0.31,0.423,6.4,10.4,8.4,4.3,2.5,0.5,13.4,12.1,0.4,0.3,0.8,0.105,-1.7,0.8,-0.9,0.1
Javonte Green,greenja02,PG,27,CHI,16,2021,128,13.1,0.579,0.258,0.323,5.3,11.1,8.2,6.1,3.8,2.7,14.5,14,0.1,0.2,0.3,0.114,-3.6,3.2,-0.4,0.1
Jeff Green,greenje02,C,34,BRK,68,2021,1835,13,0.624,0.472,0.304,2.2,13.1,7.9,7.8,0.9,1.3,8.2,15.6,2.9,1.2,4.1,0.107,0,-1,-1,0.5
Josh Green,greenjo02,SG,20,DAL,39,2021,445,8.8,0.49,0.269,0.247,7,12.3,9.7,8.3,1.8,0.6,14.2,11.9,0.1,0.4,0.5,0.05,-3.6,0,-3.7,-0.2
Blake Griffin,griffbl01,PF,31,TOT,46,2021,1186,12.9,0.546,0.499,0.285,3.4,17.4,10.5,17,1.3,1.1,11.8,19.3,0.9,1.1,2,0.081,-0.6,-0.4,-1,0.3
Blake Griffin,griffbl01,PF,31,DET,20,2021,626,9.8,0.491,0.559,0.279,1.2,17.4,9.2,18.4,1.1,0.3,11.4,19.6,-0.2,0.5,0.3,0.026,-1.5,-1.1,-2.6,-0.1
Blake Griffin,griffbl01,PF,31,BRK,26,2021,560,16.3,0.61,0.429,0.291,5.8,17.5,11.9,15.5,1.6,2,12.3,18.9,1.1,0.6,1.7,0.142,0.3,0.3,0.6,0.4
Kyle Guy,guyky01,PG,23,SAC,31,2021,235,8.5,0.449,0.523,0.227,2.3,14.4,8.3,17.9,1.2,0,10.2,19.7,-0.1,0.1,-0.1,-0.015,-4,-2.3,-6.4,-0.3
Rui Hachimura,hachiru01,PF,22,WAS,57,2021,1797,11.4,0.549,0.211,0.248,2.9,15.5,9.2,6.3,1.1,0.3,8.6,18.1,0.7,1.4,2.1,0.056,-2,-1.4,-3.5,-0.7
Ashton Hagans,haganas01,PG,21,MIN,2,2021,4,-12.4,,,,0,0,0,0,0,0,100,10.5,0,0,0,-0.353,-13.8,-7.9,-21.7,0
Tyrese Haliburton,halibty01,PG,20,SAC,58,2021,1746,16.2,0.585,0.478,0.09,2.4,8.6,5.5,24.6,2.1,1.4,12.5,18.1,2.8,0.7,3.5,0.096,1.9,-0.9,1.1,1.4
Donta Hall,halldo01,PF,23,ORL,13,2021,179,22.3,0.731,0,0.971,13.5,22.8,18,9.4,1.4,5.1,13.8,14,0.6,0.2,0.8,0.223,0.9,1.2,2.2,0.2
